ldong_code,univ_code,time
1111014500,U034,75
1111014500,U036,67
1111014500,U037,59
1111014500,U038,66
1111014500,U039,52
1111014500,U040,65
1111014500,U041,82
1111014500,U042,56
1111014500,U043,70
1111014500,U044,45
1111014500,U045,66
1111014500,U033,43
1111014500,U047,58
1111014500,U046,52
1111014500,V001,52
1111014500,V002,40
1111014600,C001,80
1111014600,B001,33
1111014600,C005,48
1111014600,C003,47
1111014600,C007,38
1111014600,C006,66
1111014600,C008,77
1111014600,C009,59
1111014600,E001,57
1111014600,M001,68
1111014600,P001,77
1111014600,P002,55
1111014600,U002,57
1111014600,C004,66
1111014600,C002,60
1111014600,U001,45
1111014600,U003,43
1111014600,U004,66
1111014600,U005,50
1111014600,U006,59
1111014600,U007,56
1111014600,U009,63
1111014600,U008,67
1111014600,U011,82
1111014600,U010,76
1111014600,U012,48
1111014600,U013,61
1111014600,U016,48
1111014600,U014,65
1111014600,U015,81
1111014600,U017,58
1111014600,U018,63
1111014600,U020,59
1111014600,U019,75
1111014600,U021,85
1111014600,U022,32
1111014600,U023,68
1111014600,U027,28
1111014600,U024,78
1111014600,U025,80
1111014600,U026,78
1111014600,U028,53
1111014600,U029,63
1111014600,U030,58
1111014600,U031,58
1111014600,U032,68
1111014600,U033,50
1111014600,U035,49
1111014600,U034,75
1111014600,U036,66
1111014600,U037,65
1111014600,U038,66
1111014600,U039,59
1111014600,U040,67
1111014600,U041,71
1111014600,U042,57
1111014600,U043,69
1111014600,U044,46
1111014600,U045,68
1111014600,U046,52
1111014600,U047,61
1111014600,V001,52
1111014600,V002,37
1111014700,B001,29
1111014700,C001,69
1111014700,C002,52
1111014700,C003,37
1111014700,C004,68
1111014700,C005,40
1111014700,C006,60
1111014700,C007,37
1111014700,C008,70
1111014700,C009,51
1111014700,E001,50
1111014700,M001,60
1111014700,P002,47
1111014700,P001,72
1111014700,U002,50
1111014700,U003,35
1111014700,U004,58
1111014700,U005,42
1111014700,U006,53
1111014700,U001,41
1111014700,U007,48
1111014700,U009,55
1111014700,U008,61
1111014700,U010,70
1111014700,U012,40
1111014700,U011,74
1111014700,U013,53
1111014700,U014,57
1111014700,U016,41
1111014700,U015,74
1111014700,U017,50
1111014700,U018,55
1111014700,U019,69
1111014700,U022,28
1111014700,U020,52
1111014700,U023,59
1111014700,U021,78
1111014700,U024,70
1111014700,U027,31
1111014700,U025,78
1111014700,U026,76
1111014700,U029,56
1111014700,U028,45
1111014700,U030,64
1111014700,U032,60
1111014700,U031,50
1111014700,U033,43
1111014700,U035,41
1111014700,U034,67
1111014700,U036,60
1111014700,U037,68
1111014700,U038,58
1111014700,U039,52
1111014700,U040,58
1111014700,U042,51
1111014700,U041,64
1111014700,U043,63
1111014700,U044,39
1111014700,U045,61
1111014700,U046,44
1111014700,U047,58
1111014700,V001,45
1111014700,V002,30
1111014800,C002,58
1111014800,C001,75
1111014800,C004,73
1111014800,B001,34
1111014800,C005,46
1111014800,C006,67
1111014800,C003,44
1111014800,C007,45
1111014800,C009,57
1111014800,C008,74
1111014800,E001,56
1111014800,M001,66
1111014800,P001,78
1111014800,P002,53
1111014800,U002,56
1111014800,U003,43
1111014800,U004,64
1111014800,U005,50
1111014800,U001,46
1111014800,U006,59
1111014800,U007,55
1111014800,U009,60
1111014800,U008,68
1111014800,U011,79
1111014800,U010,76
1111014800,U013,60
1111014800,U012,47
1111014800,U014,64
1111014800,U016,47
1111014800,U015,80
1111014800,U017,56
1111014800,U018,60
1111014800,U019,75
1111014800,U022,35
1111014800,U020,58
1111014800,U021,84
1111014800,U023,65
1111014800,U027,29
1111014800,U024,76
1111014800,U025,84
1111014800,U026,82
1111014800,U028,50
1111014800,U029,61
1111014800,U030,70
1111014800,U031,58
1111014800,U033,50
1111014800,U032,66
1111014800,U035,48
1111014800,U034,73
1111014800,U036,66
1111014800,U039,59
1111014800,U038,64
1111014800,U037,69
1111014800,U040,63
1111014800,U041,70
1111014800,U042,57
1111014800,U044,43
1111014800,U045,65
1111014800,U043,69
1111014800,U046,51
1111014900,B001,58
1111014800,V001,51
1111014800,V002,36
1111014800,U047,64
1111014900,C003,48
1111014900,C001,89
1111014900,C002,69
1111014900,C004,76
1111014900,C005,54
1111014900,C007,53
1111014900,C006,74
1111014900,C008,77
1111014900,E001,64
1111014900,C009,65
1111014900,U001,69
1111014900,M001,70
1111014900,P001,85
1111014900,P002,67
1111014900,U002,64
1111014900,U003,47
1111014900,U005,54
1111014900,U004,73
1111014900,U006,73
1111014900,U007,58
1111014900,U009,63
1111014900,U008,71
1111014900,U010,84
1111014900,U011,81
1111014900,U012,54
1111014900,U013,64
1111014900,U016,55
1111014900,U014,68
1111014900,U015,84
1111014900,U017,64
1111014900,U022,74
1111014900,U018,63
1111014900,U019,88
1111014900,U020,66
1111014900,U021,92
1111014900,U027,49
1111014900,U024,80
1111014900,U023,79
1111014900,U025,92
1111014900,U026,90
1111014900,U028,53
1111014900,U030,66
1111014900,U029,64
1111014900,U031,63
1111014900,U033,54
1111014900,U032,74
1111014900,U035,52
1111014900,U034,81
1111014900,U036,74
1111014900,U037,80
1111014900,U039,63
1111014900,U038,72
1111014900,U040,66
1111014900,U041,83
1111014900,U044,80
1111014900,U042,65
1111014900,U043,77
1111014900,U045,68
1111014900,U046,58
1111014900,U047,63
1111014900,V001,59
1111015000,B001,30
1111014900,V002,46
1111015000,C003,45
1111015000,C001,77
1111015000,C002,60
1111015000,C005,48
1111015000,C004,54
1111015000,C007,44
1111015000,C006,78
1111015000,C009,51
1111015000,E001,53
1111015000,C008,62
1111015000,M001,57
1111015000,P002,51
1111015000,P001,73
1111015000,U002,53
1111015000,U003,43
1111015000,U004,69
1111015000,U006,50
1111015000,U005,39
1111015000,U007,46
1111015000,U009,57
1111015000,U008,59
1111015000,U010,72
1111015000,U001,42
1111015000,U012,45
1111015000,U011,63
1111015000,U013,51
1111015000,U016,53
1111015000,U014,57
1111015000,U015,74
1111015000,U017,61
1111015000,U018,60
1111015000,U022,30
1111015000,U019,66
1111015000,U020,59
1111015000,U021,89
1111015000,U023,57
1111015000,U024,71
1111015000,U025,75
1111015000,U026,74
1111015000,U028,50
1111015000,U029,61
1111015000,U030,58
1111015000,U027,52
1111015000,U031,52
1111015000,U032,64
1111015000,U033,51
1111015000,U036,61
1111015000,U035,58
1111015000,U034,69
1111015000,U037,60
1111015000,U038,69
1111015000,U039,52
1111015000,U040,56
1111015000,U041,67
1111015000,U042,49
1111015000,U043,65
1111015000,U045,61
1111015000,U047,62
1111015000,U046,48
1111015000,V002,38
1111015000,V001,48
1111015100,B001,30
1111015100,C003,37
1111015100,C001,62
1111015000,U044,42
1111015100,C002,52
1111015100,C004,55
1111015100,C007,35
1111015100,C005,41
1111015100,C006,54
1111015100,C008,58
1111015100,C009,42
1111015100,E001,46
1111015100,M001,52
1111015100,P001,65
1111015100,U001,42
1111015100,P002,43
1111015100,U002,46
1111015100,U003,30
1111015100,U005,30
1111015100,U004,52
1111015100,U006,46
1111015100,U007,41
1111015100,U008,55
1111015100,U009,58
1111015100,U010,63
1111015100,U011,59
1111015100,U012,37
1111015100,U013,46
1111015100,U016,42
1111015100,U014,49
1111015100,U015,70
1111015100,U017,44
1111015100,U018,53
1111015100,U020,52
1111015100,U019,62
1111015100,U021,74
1111015100,U022,22
1111015100,U023,52
1111015100,U024,66
1111015100,U025,71
1111015100,U026,69
1111015100,U028,48
1111015100,U027,49
1111015100,U030,45
1111015100,U029,61
1111015100,U031,42
1111015100,U033,44
1111015100,U032,56
1111015100,U035,43
1111015100,U036,53
1111015100,U034,60
1111015100,U037,56
1111015100,U038,55
1111015100,U039,42
1111015100,U040,56
1111015100,U041,67
1111015100,U042,44
1111015100,U043,56
1111015100,U045,63
1111015100,V001,41
1111015100,U047,42
1111015100,U046,39
1111015100,V002,26
1111015100,U044,41
1111015200,B001,28
1111015200,C001,65
1111015200,C003,40
1111015200,C002,55
1111015200,C004,53
1111015200,C005,43
1111015200,C007,38
1111015200,C006,57
1111015200,C009,46
1111015200,C008,58
1111015200,E001,49
1111015200,M001,53
1111015200,U001,41
1111015200,P002,46
1111015200,P001,68
1111015200,U002,49
1111015200,U003,33
1111015200,U004,55
1111015200,U005,34
1111015200,U006,47
1111015200,U007,45
1111015200,U008,55
1111015200,U009,60
1111015200,U012,40
1111015200,U011,59
1111015200,U010,66
1111015200,U013,47
1111015200,U016,45
1111015200,U014,52
1111015200,U015,71
1111015200,U017,47
1111015200,U018,59
1111015200,U019,63
1111015200,U022,24
1111015200,U021,77
1111015200,U020,55
1111015200,U023,55
1111015200,U024,67
1111015200,U025,72
1111015200,U026,70
1111015200,U027,52
1111015200,U028,49
1111015200,U030,49
1111015200,U029,59
1111015200,U031,50
1111015200,U033,46
1111015200,U032,59
1111015200,U035,46
1111015200,U036,56
1111015200,U034,63
1111015200,U037,57
1111015200,U038,57
1111015200,U039,50
1111015200,U040,54
1111015200,U041,70
1111015200,U042,45
1111015200,U043,59
1111015200,U045,58
1111015200,U046,42
1111015200,V002,29
1111015200,U047,45
1111015300,B001,30
1111015200,V001,44
1111015200,U044,41
1111015300,C003,39
1111015300,C001,62
1111015300,C004,55
1111015300,C005,43
1111015300,C002,54
1111015300,C007,33
1111015300,C006,54
1111015300,C008,58
1111015300,C009,43
1111015300,E001,48
1111015300,M001,53
1111015300,U001,42
1111015300,P002,43
1111015300,U002,48
1111015300,P001,65
1111015300,U003,30
1111015300,U004,52
1111015300,U005,31
1111015300,U006,47
1111015300,U007,47
1111015300,U009,60
1111015300,U012,39
1111015300,U008,55
1111015300,U010,63
1111015300,U011,60
1111015300,U013,46
1111015300,U016,42
1111015300,U014,51
1111015300,U017,44
1111015300,U015,71
1111015300,U018,60
1111015300,U020,56
1111015300,U019,63
1111015300,U021,76
1111015300,U023,57
1111015300,U024,67
1111015300,U022,24
1111015300,U025,72
1111015300,U026,70
1111015300,U028,51
1111015300,U030,46
1111015300,U029,61
1111015300,U031,48
1111015300,U027,47
1111015300,U033,55
1111015300,U032,58
1111015300,U034,60
1111015300,U035,50
1111015300,U036,53
1111015300,U038,57
1111015300,U037,57
1111015300,U039,48
1111015300,U040,56
1111015300,U041,67
1111015300,U042,45
1111015300,U043,56
1111015300,U044,42
1111015300,U045,58
1111015300,U046,39
1111015300,U047,42
1111015300,V002,28
1111015300,V001,43
1111015400,B001,26
1111015400,C003,41
1111015400,C002,56
1111015400,C001,74
1111015400,C004,51
1111015400,C005,45
1111015400,C007,37
1111015400,C006,75
1111015400,C009,49
1111015400,C008,58
1111015400,E001,50
1111015400,M001,53
1111015400,P002,47
1111015400,P001,74
1111015400,U001,39
1111015400,U002,50
1111015400,U003,40
1111015400,U004,56
1111015400,U006,46
1111015400,U005,40
1111015400,U007,43
1111015400,U008,55
1111015400,U009,54
1111015400,U011,59
1111015400,U010,72
1111015400,U013,46
1111015400,U014,53
1111015400,U016,45
1111015400,U015,70
1111015400,U017,59
1111015400,U012,39
1111015400,U019,62
1111015400,U020,56
1111015400,U018,57
1111015400,U021,85
1111015400,U023,53
1111015400,U024,66
1111015400,U025,71
1111015400,U027,51
1111015400,U026,69
1111015400,U028,47
1111015400,U022,28
1111015400,U029,57
1111015400,U030,55
1111015400,U031,49
1111015400,U032,58
1111015400,U033,48
1111015400,U035,54
1111015400,U034,65
1111015400,U036,58
1111015400,U038,64
1111015400,U037,56
1111015400,U039,49
1111015400,U040,52
1111015400,U041,63
1111015400,U042,44
1111015400,U043,61
1111015400,U044,39
1111015400,U045,57
1111015400,U046,42
1111015500,B001,29
1111015400,V002,32
1111015400,V001,45
1111015400,U047,58
1111015500,C003,41
1111015500,C001,72
1111015500,C002,56
1111015500,C004,54
1111015500,C005,44
1111015500,C007,31
1111015500,C006,77
1111015500,E001,49
1111015500,C009,49
1111015500,C008,58
1111015500,M001,53
1111015500,P001,73
1111015500,P002,50
1111015500,U001,41
1111015500,U002,49
1111015500,U003,38
1111015500,U004,57
1111015500,U005,38
1111015500,U006,46
1111015500,U007,45
1111015500,U012,40
1111015500,U009,56
1111015500,U008,54
1111015500,U011,59
1111015500,U010,71
1111015500,U013,46
1111015500,U014,53
1111015500,U016,45
1111015500,U017,56
1111015500,U015,70
1111015500,U018,59
1111015500,U022,28
1111015500,U019,62
1111015500,U020,56
1111015500,U021,84
1111015500,U023,56
1111015500,U024,66
1111015500,U026,69
1111015500,U025,71
1111015500,U028,49
1111015500,U029,60
1111015500,U030,57
1111015500,U031,47
1111015500,U033,54
1111015500,U032,58
1111015500,U027,49
1111015500,U034,66
1111015500,U035,49
1111015500,U036,61
1111015500,U038,64
1111015500,U037,56
1111015500,U039,47
1111015500,U040,55
1111015500,U041,60
1111015500,U042,44
1111015500,U043,64
1111015500,U044,41
1111015500,U045,57
1111015500,V001,45
1111015500,U046,43
1111015500,U047,53
1111015500,V002,33
1111015600,B001,27
1111015600,C003,37
1111015600,C004,42
1111015600,C005,40
1111015600,C002,52
1111015600,C001,58
1111015600,C007,35
1111015600,C006,61
1111015600,C008,51
1111015600,C009,42
1111015600,E001,46
1111015600,M001,46
1111015600,P002,43
1111015600,P001,69
1111015600,U001,39
1111015600,U002,46
1111015600,U003,35
1111015600,U004,56
1111015600,U005,35
1111015600,U007,35
1111015600,U006,39
1111015600,U008,48
1111015600,U012,37
1111015600,U009,53
1111015600,U010,67
1111015600,U011,52
1111015600,U013,40
1111015600,U014,49
1111015600,U016,41
1111015600,U015,63
1111015600,U017,42
1111015600,U018,47
1111015600,U019,55
1111015600,U021,78
1111015600,U020,52
1111015600,U022,24
1111015600,U023,45
1111015600,U024,60
1111015600,U025,64
1111015600,U026,63
1111015600,U028,39
1111015600,U027,40
1111015600,U029,58
1111015600,U030,55
1111015600,U031,39
1111015600,U033,43
1111015600,U032,51
1111015600,U034,63
1111015600,U035,49
1111015600,U036,57
1111015600,U037,49
1111015600,U038,58
1111015600,U039,38
1111015600,U040,53
1111015600,U041,54
1111015600,U042,38
1111015600,U043,60
1111015600,U044,34
1111015600,U045,50
1111015600,V002,26
1111015600,U046,41
1111015600,U047,54
1111015700,B001,23
1111015600,V001,41
1111015700,C003,49
1111015700,C002,61
1111015700,C001,77
1111015700,C004,49
1111015700,C005,50
1111015700,C007,43
1111015700,C006,73
1111015700,C009,51
1111015700,C008,63
1111015700,E001,55
1111015700,M001,60
1111015700,U001,36
1111015700,P002,50
1111015700,P001,75
1111015700,U002,55
1111015700,U003,38
1111015700,U004,64
1111015700,U005,40
1111015700,U006,46
1111015700,U007,41
1111015700,U009,57
1111015700,U008,55
1111015700,U012,40
1111015700,U010,74
1111015700,U011,59
1111015700,U013,47
1111015700,U014,65
1111015700,U016,48
1111015700,U015,71
1111015700,U017,56
1111015700,U018,55
1111015700,U022,22
1111015700,U020,61
1111015700,U019,63
1111015700,U021,89
1111015700,U023,52
1111015700,U024,67
1111015700,U025,76
1111015700,U026,74
1111015700,U028,45
1111015700,U029,56
1111015700,U030,53
1111015700,U033,58
1111015700,U031,51
1111015700,U032,62
1111015700,U027,43
1111015700,U034,68
1111015700,U036,59
1111015700,U035,53
1111015700,U038,69
1111015700,U039,47
1111015700,U040,51
1111015700,U041,76
1111015700,U042,45
1111015700,U043,62
1111015700,U045,62
1111015700,U046,45
1111015700,U047,53
1111015700,V002,32
1111015700,V001,50
1111015700,U044,41
1111015800,C001,67
1111015700,U037,61
1111015800,C003,44
1111015800,C002,62
1111015800,B001,26
1111015800,C007,39
1111015800,C004,50
1111015800,C005,52
1111015800,C006,54
1111015800,C009,46
1111015800,E001,52
1111015800,C008,64
1111015800,M001,53
1111015800,P001,70
1111015800,U001,38
1111015800,P002,44
1111015800,U002,52
1111015800,U003,35
1111015800,U004,53
1111015800,U005,35
1111015800,U006,46
1111015800,U007,42
1111015800,U009,53
1111015800,U011,59
1111015800,U013,47
1111015800,U008,55
1111015800,U010,68
1111015800,U016,47
1111015800,U014,60
1111015800,U015,70
1111015800,U017,48
1111015800,U018,56
1111015800,U020,61
1111015800,U019,62
1111015800,U021,82
1111015800,U012,36
1111015800,U024,66
1111015800,U023,53
1111015800,U025,75
1111015800,U022,31
1111015800,U026,73
1111015800,U027,46
1111015800,U028,46
1111015800,U029,57
1111015800,U030,46
1111015800,U031,52
1111015800,U032,62
1111015800,U033,53
1111015800,U035,48
1111015800,U034,62
1111015800,U036,54
1111015800,U038,68
1111015800,U037,60
1111015800,U039,44
1111015800,U040,52
1111015800,U041,68
1111015800,U042,44
1111015800,U043,57
1111015800,U045,57
1111015800,U046,39
1111015800,V002,29
1111015900,B001,18
1111015800,V001,50
1111015800,U047,47
1111015900,C003,45
1111015900,C001,76
1111015800,U044,44
1111015900,C004,55
1111015900,C002,66
1111015900,C005,57
1111015900,C007,42
1111015900,C006,78
1111015900,C009,51
1111015900,C008,56
1111015900,E001,52
1111015900,M001,63
1111015900,P002,57
1111015900,P001,74
1111015900,U003,40
1111015900,U002,54
1111015900,U004,69
1111015900,U001,31
1111015900,U005,43
1111015900,U006,51
1111015900,U007,47
1111015900,U009,51
1111015900,U010,82
1111015900,U008,60
1111015900,U012,39
1111015900,U011,63
1111015900,U013,55
1111015900,U016,52
1111015900,U014,66
1111015900,U015,75
1111015900,U017,59
1111015900,U018,50
1111015900,U022,17
1111015900,U020,59
1111015900,U019,67
1111015900,U021,78
1111015900,U023,57
1111015900,U024,71
1111015900,U025,88
1111015900,U026,78
1111015900,U028,39
1111015900,U029,50
1111015900,U030,58
1111015900,U031,57
1111015900,U027,44
1111015900,U033,52
1111015900,U032,64
1111015900,U034,67
1111015900,U035,50
1111015900,U036,58
1111015900,U037,65
1111015900,U038,64
1111015900,U039,50
1111015900,U041,54
1111015900,U040,52
1111015900,U042,49
1111015900,U043,61
1111015900,U045,56
1111015900,U046,44
1111015900,U047,56
1111016000,B001,21
1111015900,V001,56
1111015900,V002,31
1111015900,U044,39
1111016000,C003,47
1111016000,C002,74
1111016000,C001,79
1111016000,C004,53
1111016000,C005,56
1111016000,C008,60
1111016000,C006,77
1111016000,C007,45
1111016000,C009,49
1111016000,E001,58
1111016000,P001,79
1111016000,P002,51
1111016000,M001,54
1111016000,U002,57
1111016000,U003,43
1111016000,U005,45
1111016000,U004,68
1111016000,U006,47
1111016000,U009,50
1111016000,U007,45
1111016000,U008,56
1111016000,U001,34
1111016000,U012,42
1111016000,U010,85
1111016000,U011,60
1111016000,U013,47
1111016000,U016,55
1111016000,U014,73
1111016000,U015,71
1111016000,U017,60
1111016000,U022,24
1111016000,U018,53
1111016000,U019,63
1111016000,U020,76
1111016000,U021,90
1111016000,U024,67
1111016000,U023,55
1111016000,U025,76
1111016000,U028,43
1111016000,U026,74
1111016000,U029,53
1111016000,U030,57
1111016000,U031,55
1111016000,U027,41
1111016000,U033,60
1111016000,U032,63
1111016000,U034,70
1111016000,U035,55
1111016000,U036,71
1111016000,U037,61
1111016000,U038,69
1111016000,U039,51
1111016000,U040,56
1111016000,U041,73
1111016000,U042,45
1111016000,U043,64
1111016000,U045,64
1111016000,V001,59
1111016000,U046,47
1111016000,U047,57
1111016000,U044,38
1111016000,V002,34
1111016100,C001,77
1111016100,B001,21
1111016100,C002,68
1111016100,C003,47
1111016100,C004,46
1111016100,C007,40
1111016100,C005,53
1111016100,C006,70
1111016100,C008,57
1111016100,C009,48
1111016100,M001,56
1111016100,E001,55
1111016100,U001,33
1111016100,P002,46
1111016100,P001,72
1111016100,U002,55
1111016100,U003,40
1111016100,U004,60
1111016100,U006,46
1111016100,U005,40
1111016100,U007,38
1111016100,U009,49
1111016100,U008,54
1111016100,U011,59
1111016100,U010,71
1111016100,U013,46
1111016100,U015,70
1111016100,U016,51
1111016100,U014,62
1111016100,U017,51
1111016100,U019,62
1111016100,U020,64
1111016100,U018,51
1111016100,U012,37
1111016100,U021,88
1111016100,U022,28
1111016100,U023,48
1111016100,U024,66
1111016100,U025,75
1111016100,U028,42
1111016100,U026,73
1111016100,U029,52
1111016100,U030,50
1111016100,U033,55
1111016100,U032,61
1111016100,U031,49
1111016100,U034,65
1111016100,U027,44
1111016100,U035,56
1111016100,U036,56
1111016100,U037,60
1111016100,U039,49
1111016100,U038,68
1111016100,U040,47
1111016100,U041,58
1111016100,U042,44
1111016100,U043,59
1111016100,U045,57
1111016100,U046,42
1111016100,U047,57
1111016100,V002,30
1111016100,V001,50
1111016200,B001,19
1111016100,U044,42
1111016200,C003,44
1111016200,C004,48
1111016200,C002,68
1111016200,C001,67
1111016200,C005,53
1111016200,C006,72
1111016200,C007,43
1111016200,C008,57
1111016200,C009,47
1111016200,E001,65
1111016200,M001,51
1111016200,P002,48
1111016200,P001,76
1111016200,U002,55
1111016200,U003,47
1111016200,U004,63
1111016200,U005,47
1111016200,U006,44
1111016200,U001,31
1111016200,U007,40
1111016200,U009,49
1111016200,U008,53
1111016200,U012,41
1111016200,U010,75
1111016200,U011,57
1111016200,U013,45
1111016200,U015,68
1111016200,U014,63
1111016200,U016,51
1111016200,U017,51
1111016200,U018,51
1111016200,U022,26
1111016200,U019,60
1111016200,U020,73
1111016200,U021,87
1111016200,U024,65
1111016200,U023,50
1111016200,U025,73
1111016200,U026,72
1111016200,U028,40
1111016200,U029,50
1111016200,U027,39
1111016200,U030,52
1111016200,U031,49
1111016200,U032,60
1111016200,U033,50
1111016200,U034,68
1111016200,U035,59
1111016200,U036,66
1111016200,U037,59
1111016200,U038,67
1111016200,U039,56
1111016200,U040,53
1111016200,U041,70
1111016200,U042,43
1111016200,U043,63
1111016200,U045,61
1111016200,U044,36
1111016200,U046,45
1111016200,U047,62
1111016200,V001,54
1111016200,V002,33
1111016300,B001,22
1111016300,C001,65
1111016300,C003,49
1111016300,C004,44
1111016300,C002,72
1111016300,C005,48
1111016300,C006,68
1111016300,C007,41
1111016300,C009,45
1111016300,C008,60
1111016300,E001,54
1111016300,U001,34
1111016300,M001,50
1111016300,P002,46
1111016300,P001,77
1111016300,U002,54
1111016300,U004,59
1111016300,U003,44
1111016300,U006,43
1111016300,U005,44
1111016300,U007,36
1111016300,U009,53
1111016300,U008,51
1111016300,U012,41
1111016300,U011,56
1111016300,U010,75
1111016300,U013,43
1111016300,U014,61
1111016300,U015,67
1111016300,U016,54
1111016300,U017,49
1111016300,U018,51
1111016300,U019,59
1111016300,U020,71
1111016300,U021,85
1111016300,U022,29
1111016300,U023,47
1111016300,U024,63
1111016300,U025,72
1111016300,U027,43
1111016300,U028,43
1111016300,U026,70
1111016300,U029,55
1111016300,U030,48
1111016300,U031,47
1111016300,U033,59
1111016300,U032,58
1111016300,U034,66
1111016300,U035,49
1111016300,U036,63
1111016300,U038,62
1111016300,U037,57
1111016300,U039,53
1111016300,U041,57
1111016300,U040,46
1111016300,U043,64
1111016300,U042,41
1111016300,U045,54
1111016300,U046,48
1111016300,U044,39
1111016300,V001,49
1111016300,U047,57
1111016400,B001,23
1111016300,V002,31
1111016400,C003,50
1111016400,C004,48
1111016400,C001,70
1111016400,C002,72
1111016400,C005,56
1111016400,C006,71
1111016400,C007,38
1111016400,C008,55
1111016400,C009,46
1111016400,E001,62
1111016400,M001,51
1111016400,P002,43
1111016400,P001,76
1111016400,U002,50
1111016400,U003,44
1111016400,U004,62
1111016400,U005,44
1111016400,U006,44
1111016400,U007,40
1111016400,U009,48
1111016400,U008,52
1111016400,U001,35
1111016400,U012,38
1111016400,U010,74
1111016400,U011,54
1111016400,U013,44
1111016400,U014,67
1111016400,U015,68
1111016400,U016,54
1111016400,U017,62
1111016400,U018,48
1111016400,U019,60
1111016400,U020,68
1111016400,U023,50
1111016400,U021,73
1111016400,U024,64
1111016400,U022,31
1111016400,U027,46
1111016400,U025,77
1111016400,U026,75
1111016400,U028,39
1111016400,U029,45
1111016400,U030,51
1111016400,U031,44
1111016400,U032,60
1111016400,U033,59
1111016400,U034,63
1111016400,U035,60
1111016400,U036,56
1111016400,U037,62
1111016400,U038,59
1111016400,U040,49
1111016400,U039,53
1111016400,U041,54
1111016400,U042,42
1111016400,U043,59
1111016400,U044,36
1111016400,U045,52
1111016500,B001,15
1111016400,U046,40
1111016400,V001,49
1111016400,V002,28
1111016400,U047,54
1111016500,C001,82
1111016500,C003,47
1111016500,C002,71
1111016500,C005,56
1111016500,C004,48
1111016500,C006,71
1111016500,C007,47
1111016500,C008,58
1111016500,E001,71
1111016500,C009,53
1111016500,U001,32
1111016500,M001,59
1111016500,P001,85
1111016500,P002,50
1111016500,U002,59
1111016500,U003,48
1111016500,U004,62
1111016500,U005,52
1111016500,U006,60
1111016500,U007,46
1111016500,U009,48
1111016500,U011,65
1111016500,U012,46
1111016500,U010,90
1111016500,U008,58
1111016500,U013,46
1111016500,U016,58
1111016500,U015,67
1111016500,U014,67
1111016500,U017,67
1111016500,U018,51
1111016500,U022,27
1111016500,U019,69
1111016500,U020,70
1111016500,U023,50
1111016500,U024,63
1111016500,U021,82
1111016500,U025,83
1111016500,U028,41
1111016500,U029,51
1111016500,U026,82
1111016500,U030,51
1111016500,U031,53
1111016500,U032,68
1111016500,U033,53
1111016500,U034,69
1111016500,U027,41
1111016500,U035,60
1111016500,U036,64
1111016500,U037,69
1111016500,U038,68
1111016500,U039,58
1111016500,U040,53
1111016500,U041,71
1111016500,U044,35
1111016500,U042,58
1111016500,U043,67
1111016500,U045,62
1111016600,B001,15
1111016500,U046,47
1111016500,V001,55
1111016500,U047,64
1111016500,V002,37
1111016600,C003,46
1111016600,C002,66
1111016600,C001,83
1111016600,C004,64
1111016600,C005,58
1111016600,C006,76
1111016600,C007,43
1111016600,C009,52
1111016600,C008,57
1111016600,U001,33
1111016600,M001,63
1111016600,E001,55
1111016600,P001,76
1111016600,P002,54
1111016600,U002,55
1111016600,U003,45
1111016600,U005,50
1111016600,U004,59
1111016600,U006,60
1111016600,U007,45
1111016600,U009,52
1111016600,U008,58
1111016600,U011,54
1111016600,U010,75
1111016600,U012,44
1111016600,U013,48
1111016600,U016,53
1111016600,U015,76
1111016600,U014,66
1111016600,U017,66
1111016600,U022,15
1111016600,U018,50
1111016600,U019,68
1111016600,U020,73
1111016600,U023,57
1111016600,U021,78
1111016600,U024,77
1111016600,U025,95
1111016600,U027,40
1111016600,U026,76
1111016600,U028,40
1111016600,U029,51
1111016600,U030,56
1111016600,U031,49
1111016600,U032,65
1111016600,U033,52
1111016600,U034,68
1111016600,U035,50
1111016600,U036,60
1111016600,U037,67
1111016600,U038,64
1111016600,U039,57
1111016600,U040,53
1111016600,U041,54
1111016600,U042,58
1111016600,U044,40
1111016600,U043,64
1111016600,U045,57
1111016700,B001,18
1111016600,V001,51
1111016600,U046,45
1111016600,V002,33
1111016600,U047,63
1111016700,C003,51
1111016700,C004,52
1111016700,C005,60
1111016700,C001,73
1111016700,C002,73
1111016700,C006,76
1111016700,C009,49
1111016700,C007,43
1111016700,C008,60
1111016700,E001,65
1111016700,M001,55
1111016700,P002,47
1111016700,P001,80
1111016700,U002,55
1111016700,U001,31
1111016700,U003,49
1111016700,U004,67
1111016700,U005,50
1111016700,U006,46
1111016700,U007,35
1111016700,U008,55
1111016700,U009,50
1111016700,U012,42
1111016700,U011,67
1111016700,U010,78
1111016700,U013,42
1111016700,U015,70
1111016700,U016,60
1111016700,U014,70
1111016700,U017,55
1111016700,U022,25
1111016700,U018,53
1111016700,U019,62
1111016700,U020,72
1111016700,U021,78
1111016700,U023,55
1111016700,U024,67
1111016700,U025,79
1111016700,U026,77
1111016700,U028,43
1111016700,U029,53
1111016700,U027,42
1111016700,U030,56
1111016700,U033,56
1111016700,U034,64
1111016700,U032,64
1111016700,U031,48
1111016700,U035,61
1111016700,U036,60
1111016700,U039,58
1111016700,U038,63
1111016700,U037,64
1111016700,U040,56
1111016700,U044,31
1111016700,U041,59
1111016700,U042,45
1111016700,U043,63
1111016700,U045,64
